scorer,,,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse,valyriverse
labeled-data,230906112640-0,img105419.png,309.6581615567711,242.34186294099243,314.8839893382532,244.95477683173345,317.49690322899414,248.874147667845,318.36787452590784,253.6644898008702,320.1098171197352,258.89031758235217,316.1904462836237,264.1161453638342,309.2226759083143,262.8096884184637,304.4323337752892,261.0677458246364,298.7710203453503,257.1483749885249,297.46456339997985,251.05157591012915,300.0774772907207,245.3902624801903,304.43233377528907,241.47089164407876,486.4653348302463,306.7937389126041,280.91610875862,374.29401442341367,110.20573456354046,265.8580879576616,287.01290783701563,153.93827630425477
labeled-data,230906112640-0,img105420.png,309.6581615567711,242.34186294099243,314.8839893382532,244.95477683173345,317.49690322899414,248.874147667845,318.36787452590784,253.6644898008702,320.1098171197352,258.89031758235217,316.1904462836237,264.1161453638342,309.2226759083143,262.8096884184637,304.4323337752892,261.0677458246364,298.7710203453503,257.1483749885249,297.46456339997985,251.05157591012915,300.0774772907207,245.3902624801903,304.43233377528907,241.47089164407876,486.4653348302463,306.7937389126041,280.91610875862,374.29401442341367,110.20573456354046,265.8580879576616,287.01290783701563,153.93827630425477
labeled-data,230906112640-0,img105421.png,309.6581615567711,242.34186294099243,314.8839893382532,244.95477683173345,317.49690322899414,248.874147667845,318.36787452590784,253.6644898008702,320.1098171197352,258.89031758235217,316.1904462836237,264.1161453638342,309.2226759083143,262.8096884184637,304.4323337752892,261.0677458246364,298.7710203453503,257.1483749885249,297.46456339997985,251.05157591012915,300.0774772907207,245.3902624801903,304.43233377528907,241.47089164407876,486.4653348302463,306.7937389126041,280.91610875862,374.29401442341367,110.20573456354046,265.8580879576616,287.01290783701563,153.93827630425477
labeled-data,230906112640-0,img105713.png,304.8678194237459,242.7773485894493,309.2226759083143,244.5192911832766,312.2710754475121,248.43866201938815,313.1420467444258,252.7935185039565,313.1420467444258,258.01934628543853,310.96461850214166,263.6806597153774,305.7387907206596,263.6806597153774,300.9484485876344,261.0677458246364,297.0290777515229,257.5838606369817,293.9806782123251,254.09997544932702,294.4161638607819,248.43866201938815,299.206505993807,242.77734858944928,492.1266482601852,310.7131097487156,269.5934818987423,375.1649857203273,98.88310770366269,255.84191804315435,274.81930968022425,148.27696287431593
labeled-data,230906112640-0,img105714.png,304.8678194237459,242.7773485894493,309.2226759083143,244.5192911832766,312.2710754475121,248.43866201938815,313.1420467444258,252.7935185039565,313.1420467444258,258.01934628543853,310.96461850214166,263.6806597153774,305.7387907206596,263.6806597153774,300.9484485876344,261.0677458246364,297.0290777515229,257.5838606369817,293.9806782123251,254.09997544932702,294.4161638607819,248.43866201938815,299.206505993807,242.77734858944928,492.1266482601852,310.7131097487156,269.5934818987423,375.1649857203273,98.88310770366269,255.84191804315435,274.81930968022425,148.27696287431593
labeled-data,230906112640-0,img105715.png,304.8678194237459,242.7773485894493,309.2226759083143,244.5192911832766,312.2710754475121,248.43866201938815,313.1420467444258,252.7935185039565,313.1420467444258,258.01934628543853,310.96461850214166,263.6806597153774,305.7387907206596,263.6806597153774,300.9484485876344,261.0677458246364,297.0290777515229,257.5838606369817,293.9806782123251,254.09997544932702,294.4161638607819,248.43866201938815,299.206505993807,242.77734858944928,492.1266482601852,310.7131097487156,269.5934818987423,375.1649857203273,98.88310770366269,255.84191804315435,274.81930968022425,148.27696287431593
labeled-data,230906112640-0,img105716.png,304.8678194237459,242.7773485894493,309.2226759083143,244.5192911832766,312.2710754475121,248.43866201938815,313.1420467444258,252.7935185039565,313.1420467444258,258.01934628543853,310.96461850214166,263.6806597153774,305.7387907206596,263.6806597153774,300.9484485876344,261.0677458246364,297.0290777515229,257.5838606369817,293.9806782123251,254.09997544932702,294.4161638607819,248.43866201938815,299.206505993807,242.77734858944928,492.1266482601852,310.7131097487156,269.5934818987423,375.1649857203273,98.88310770366269,255.84191804315435,274.81930968022425,148.27696287431593
labeled-data,230906112640-0,img105717.png,304.8678194237459,242.7773485894493,309.2226759083143,244.5192911832766,312.2710754475121,248.43866201938815,313.1420467444258,252.7935185039565,313.1420467444258,258.01934628543853,310.96461850214166,263.6806597153774,305.7387907206596,263.6806597153774,300.9484485876344,261.0677458246364,297.0290777515229,257.5838606369817,293.9806782123251,254.09997544932702,294.4161638607819,248.43866201938815,299.206505993807,242.77734858944928,492.1266482601852,310.7131097487156,269.5934818987423,375.1649857203273,98.88310770366269,255.84191804315435,274.81930968022425,148.27696287431593
labeled-data,230906112640-0,img106897.png,283.9645082978178,223.18049440889166,297.9000490484366,232.32569302648523,304.8678194237459,242.77734858944928,304.8678194237459,258.01934628543853,297.9000490484366,271.5194013876004,281.7870800555337,277.61620046599614,266.5450823595444,277.61620046599614,254.35148420275303,269.3419731453163,249.12565642127097,254.53546109778384,247.8191994759005,241.47089164407876,256.0934267965804,230.14826478420105,268.28702495337177,223.6159800573485,488.64276307253056,306.35825326414727,285.7064508916452,374.7295000718705,100.18956464903326,255.84191804315435,279.1741661647926,151.32536241351374
labeled-data,230906112640-0,img106898.png,283.9645082978178,223.18049440889166,297.9000490484366,232.32569302648523,304.8678194237459,242.77734858944928,304.8678194237459,258.01934628543853,297.9000490484366,271.5194013876004,281.7870800555337,277.61620046599614,266.5450823595444,277.61620046599614,254.35148420275303,269.3419731453163,249.12565642127097,254.53546109778384,247.8191994759005,241.47089164407876,256.0934267965804,230.14826478420105,268.28702495337177,223.6159800573485,488.64276307253056,306.35825326414727,285.7064508916452,374.7295000718705,100.18956464903326,255.84191804315435,279.1741661647926,151.32536241351374
labeled-data,230906112640-0,img106899.png,283.9645082978178,223.18049440889166,297.9000490484366,232.32569302648523,304.8678194237459,242.77734858944928,304.8678194237459,258.01934628543853,297.9000490484366,271.5194013876004,281.7870800555337,277.61620046599614,266.5450823595444,277.61620046599614,254.35148420275303,269.3419731453163,249.12565642127097,254.53546109778384,247.8191994759005,241.47089164407876,256.0934267965804,230.14826478420105,268.28702495337177,223.6159800573485,488.64276307253056,306.35825326414727,285.7064508916452,374.7295000718705,100.18956464903326,255.84191804315435,279.1741661647926,151.32536241351374
labeled-data,230906112640-0,img106900.png,283.9645082978178,223.18049440889166,297.9000490484366,232.32569302648523,304.8678194237459,242.77734858944928,304.8678194237459,258.01934628543853,297.9000490484366,271.5194013876004,281.7870800555337,277.61620046599614,266.5450823595444,277.61620046599614,254.35148420275303,269.3419731453163,249.12565642127097,254.53546109778384,247.8191994759005,241.47089164407876,256.0934267965804,230.14826478420105,268.28702495337177,223.6159800573485,488.64276307253056,306.35825326414727,285.7064508916452,374.7295000718705,100.18956464903326,255.84191804315435,279.1741661647926,151.32536241351374
labeled-data,230906112640-0,img106901.png,283.9645082978178,223.18049440889166,297.9000490484366,232.32569302648523,304.8678194237459,242.77734858944928,304.8678194237459,258.01934628543853,297.9000490484366,271.5194013876004,281.7870800555337,277.61620046599614,266.5450823595444,277.61620046599614,254.35148420275303,269.3419731453163,249.12565642127097,254.53546109778384,247.8191994759005,241.47089164407876,256.0934267965804,230.14826478420105,268.28702495337177,223.6159800573485,488.64276307253056,306.35825326414727,285.7064508916452,374.7295000718705,100.18956464903326,255.84191804315435,279.1741661647926,151.32536241351374
labeled-data,230906112640-0,img108378.png,341.4486138941202,230.14826478420105,354.948668996282,241.47089164407876,357.56158288702306,256.2774036916112,354.0776976993684,273.69682962988463,345.80347037868853,284.5839708413055,330.99695833115607,289.3743129743307,314.8839893382532,286.7613990835897,298.33553469689343,277.1807148175393,296.1581064546092,257.5838606369817,298.7710203453503,240.5999203471651,310.5291328536848,231.0192360811147,326.6421018465877,227.97083654191687,488.2072774240737,310.2776241002588,287.01290783701563,375.1649857203273,104.10893548514477,258.01934628543853,282.6580513524473,156.5511901949958
labeled-data,230906112640-0,img108379.png,341.4486138941202,230.14826478420105,354.948668996282,241.47089164407876,357.56158288702306,256.2774036916112,354.0776976993684,273.69682962988463,345.80347037868853,284.5839708413055,330.99695833115607,289.3743129743307,314.8839893382532,286.7613990835897,298.33553469689343,277.1807148175393,296.1581064546092,257.5838606369817,298.7710203453503,240.5999203471651,310.5291328536848,231.0192360811147,326.6421018465877,227.97083654191687,488.2072774240737,310.2776241002588,287.01290783701563,375.1649857203273,104.10893548514477,258.01934628543853,282.6580513524473,156.5511901949958
labeled-data,230906112640-0,img108380.png,341.4486138941202,230.14826478420105,354.948668996282,241.47089164407876,357.56158288702306,256.2774036916112,354.0776976993684,273.69682962988463,345.80347037868853,284.5839708413055,330.99695833115607,289.3743129743307,314.8839893382532,286.7613990835897,298.33553469689343,277.1807148175393,296.1581064546092,257.5838606369817,298.7710203453503,240.5999203471651,310.5291328536848,231.0192360811147,326.6421018465877,227.97083654191687,488.2072774240737,310.2776241002588,287.01290783701563,375.1649857203273,104.10893548514477,258.01934628543853,282.6580513524473,156.5511901949958
labeled-data,230906112640-0,img108381.png,341.4486138941202,230.14826478420105,354.948668996282,241.47089164407876,357.56158288702306,256.2774036916112,354.0776976993684,273.69682962988463,345.80347037868853,284.5839708413055,330.99695833115607,289.3743129743307,314.8839893382532,286.7613990835897,298.33553469689343,277.1807148175393,296.1581064546092,257.5838606369817,298.7710203453503,240.5999203471651,310.5291328536848,231.0192360811147,326.6421018465877,227.97083654191687,488.2072774240737,310.2776241002588,287.01290783701563,375.1649857203273,104.10893548514477,258.01934628543853,282.6580513524473,156.5511901949958
labeled-data,230906112640-0,img108382.png,341.4486138941202,230.14826478420105,354.948668996282,241.47089164407876,357.56158288702306,256.2774036916112,354.0776976993684,273.69682962988463,345.80347037868853,284.5839708413055,330.99695833115607,289.3743129743307,314.8839893382532,286.7613990835897,298.33553469689343,277.1807148175393,296.1581064546092,257.5838606369817,298.7710203453503,240.5999203471651,310.5291328536848,231.0192360811147,326.6421018465877,227.97083654191687,488.2072774240737,310.2776241002588,287.01290783701563,375.1649857203273,104.10893548514477,258.01934628543853,282.6580513524473,156.5511901949958
labeled-data,230906112640-0,img109858.png,290.4967930246704,227.97083654191687,304.8678194237459,237.55152080796725,310.96461850214166,249.3096333163018,308.7871902598574,265.8580879576616,299.64199164226386,278.92265741136663,284.39999394627466,283.71299954439183,267.4160536564581,280.2291143567371,259.1418263357782,271.95488703605724,253.48051290583933,256.71288934006805,252.6095416089257,241.47089164407876,263.49668282034656,228.4063221903737,277.43222357096533,226.2288939480895,485.5943635333326,306.7937389126041,286.14193654010205,375.60047136878416,95.8347081644649,257.1483749885249,281.35159440707685,150.88987676505695
labeled-data,230906112640-0,img109859.png,290.4967930246704,227.97083654191687,304.8678194237459,237.55152080796725,310.96461850214166,249.3096333163018,308.7871902598574,265.8580879576616,299.64199164226386,278.92265741136663,284.39999394627466,283.71299954439183,267.4160536564581,280.2291143567371,259.1418263357782,271.95488703605724,253.48051290583933,256.71288934006805,252.6095416089257,241.47089164407876,263.49668282034656,228.4063221903737,277.43222357096533,226.2288939480895,485.5943635333326,306.7937389126041,286.14193654010205,375.60047136878416,95.8347081644649,257.1483749885249,281.35159440707685,150.88987676505695
labeled-data,230906112640-0,img109860.png,290.4967930246704,227.97083654191687,304.8678194237459,237.55152080796725,310.96461850214166,249.3096333163018,308.7871902598574,265.8580879576616,299.64199164226386,278.92265741136663,284.39999394627466,283.71299954439183,267.4160536564581,280.2291143567371,259.1418263357782,271.95488703605724,253.48051290583933,256.71288934006805,252.6095416089257,241.47089164407876,263.49668282034656,228.4063221903737,277.43222357096533,226.2288939480895,485.5943635333326,306.7937389126041,286.14193654010205,375.60047136878416,95.8347081644649,257.1483749885249,281.35159440707685,150.88987676505695
labeled-data,230906112640-0,img109861.png,290.4967930246704,227.97083654191687,304.8678194237459,237.55152080796725,310.96461850214166,249.3096333163018,308.7871902598574,265.8580879576616,299.64199164226386,278.92265741136663,284.39999394627466,283.71299954439183,267.4160536564581,280.2291143567371,259.1418263357782,271.95488703605724,253.48051290583933,256.71288934006805,252.6095416089257,241.47089164407876,263.49668282034656,228.4063221903737,277.43222357096533,226.2288939480895,485.5943635333326,306.7937389126041,286.14193654010205,375.60047136878416,95.8347081644649,257.1483749885249,281.35159440707685,150.88987676505695
labeled-data,230906112640-0,img109862.png,290.4967930246704,227.97083654191687,304.8678194237459,237.55152080796725,310.96461850214166,249.3096333163018,308.7871902598574,265.8580879576616,299.64199164226386,278.92265741136663,284.39999394627466,283.71299954439183,267.4160536564581,280.2291143567371,259.1418263357782,271.95488703605724,253.48051290583933,256.71288934006805,252.6095416089257,241.47089164407876,263.49668282034656,228.4063221903737,277.43222357096533,226.2288939480895,485.5943635333326,306.7937389126041,286.14193654010205,375.60047136878416,95.8347081644649,257.1483749885249,281.35159440707685,150.88987676505695
labeled-data,230906112640-0,img112523.png,290.4967930246704,237.1160351595104,297.9000490484366,244.95477683173345,298.33553469689343,256.2774036916112,298.33553469689343,268.03551619994573,292.2387356184977,272.82585833297094,283.9645082978178,275.43877222371196,275.69028097713795,275.87425787216876,268.7225106018285,269.7774587937731,,,266.5450823595444,248.87414766784497,270.4644531956559,242.77734858944928,279.60965181324946,237.98700645642407,482.5459639941348,310.2776241002588,276.1257666255948,377.77789961106834,101.49602159440374,262.8096884184637,283.9645082978178,150.88987676505695
labeled-data,230906112640-0,img112524.png,290.4967930246704,237.1160351595104,297.9000490484366,244.95477683173345,298.33553469689343,256.2774036916112,298.33553469689343,268.03551619994573,292.2387356184977,272.82585833297094,283.9645082978178,275.43877222371196,275.69028097713795,275.87425787216876,268.7225106018285,269.7774587937731,,,266.5450823595444,248.87414766784497,270.4644531956559,242.77734858944928,279.60965181324946,237.98700645642407,482.5459639941348,310.2776241002588,276.1257666255948,377.77789961106834,101.49602159440374,262.8096884184637,283.9645082978178,150.88987676505695
labeled-data,230906112640-0,img112525.png,290.4967930246704,237.1160351595104,297.9000490484366,244.95477683173345,298.33553469689343,256.2774036916112,298.33553469689343,268.03551619994573,292.2387356184977,272.82585833297094,283.9645082978178,275.43877222371196,275.69028097713795,275.87425787216876,268.7225106018285,269.7774587937731,,,266.5450823595444,248.87414766784497,270.4644531956559,242.77734858944928,279.60965181324946,237.98700645642407,482.5459639941348,310.2776241002588,276.1257666255948,377.77789961106834,101.49602159440374,262.8096884184637,283.9645082978178,150.88987676505695
labeled-data,230906112640-0,img112526.png,290.4967930246704,237.1160351595104,297.9000490484366,244.95477683173345,298.33553469689343,256.2774036916112,298.33553469689343,268.03551619994573,292.2387356184977,272.82585833297094,283.9645082978178,275.43877222371196,275.69028097713795,275.87425787216876,268.7225106018285,269.7774587937731,,,266.5450823595444,248.87414766784497,270.4644531956559,242.77734858944928,279.60965181324946,237.98700645642407,482.5459639941348,310.2776241002588,276.1257666255948,377.77789961106834,101.49602159440374,262.8096884184637,283.9645082978178,150.88987676505695
labeled-data,230906112640-0,img112527.png,290.4967930246704,237.1160351595104,297.9000490484366,244.95477683173345,298.33553469689343,256.2774036916112,298.33553469689343,268.03551619994573,292.2387356184977,272.82585833297094,283.9645082978178,275.43877222371196,275.69028097713795,275.87425787216876,268.7225106018285,269.7774587937731,,,266.5450823595444,248.87414766784497,270.4644531956559,242.77734858944928,279.60965181324946,237.98700645642407,482.5459639941348,310.2776241002588,276.1257666255948,377.77789961106834,101.49602159440374,262.8096884184637,283.9645082978178,150.88987676505695
labeled-data,230906112640-0,img115781.png,284.39999394627466,216.64820968203912,300.51296293917756,229.7127791357442,304.8678194237459,246.26123377710397,304.8678194237459,265.8580879576616,293.1097069154114,282.40654259902135,270.4644531956559,289.8097986227875,250.43211336664152,284.1484851928487,232.57720177991123,269.3419731453163,227.78685964688603,247.13220507401763,233.44817307682493,230.14826478420105,246.9482281789868,216.64820968203912,263.49668282034656,214.03529579129813,482.98144964259166,310.2776241002588,271.77091014102643,377.34241396261154,97.14116510983541,255.4064323946975,270.89993884411274,150.01890546814326
labeled-data,230906112640-0,img115782.png,284.39999394627466,216.64820968203912,300.51296293917756,229.7127791357442,304.8678194237459,246.26123377710397,304.8678194237459,265.8580879576616,293.1097069154114,282.40654259902135,270.4644531956559,289.8097986227875,250.43211336664152,284.1484851928487,232.57720177991123,269.3419731453163,227.78685964688603,247.13220507401763,233.44817307682493,230.14826478420105,246.9482281789868,216.64820968203912,263.49668282034656,214.03529579129813,482.98144964259166,310.2776241002588,271.77091014102643,377.34241396261154,97.14116510983541,255.4064323946975,270.89993884411274,150.01890546814326
labeled-data,230906112640-0,img115783.png,284.39999394627466,216.64820968203912,300.51296293917756,229.7127791357442,304.8678194237459,246.26123377710397,304.8678194237459,265.8580879576616,293.1097069154114,282.40654259902135,270.4644531956559,289.8097986227875,250.43211336664152,284.1484851928487,232.57720177991123,269.3419731453163,227.78685964688603,247.13220507401763,233.44817307682493,230.14826478420105,246.9482281789868,216.64820968203912,263.49668282034656,214.03529579129813,482.98144964259166,310.2776241002588,271.77091014102643,377.34241396261154,97.14116510983541,255.4064323946975,270.89993884411274,150.01890546814326
labeled-data,230906112640-0,img115784.png,284.39999394627466,216.64820968203912,300.51296293917756,229.7127791357442,304.8678194237459,246.26123377710397,304.8678194237459,265.8580879576616,293.1097069154114,282.40654259902135,270.4644531956559,289.8097986227875,250.43211336664152,284.1484851928487,232.57720177991123,269.3419731453163,227.78685964688603,247.13220507401763,233.44817307682493,230.14826478420105,246.9482281789868,216.64820968203912,263.49668282034656,214.03529579129813,482.98144964259166,310.2776241002588,271.77091014102643,377.34241396261154,97.14116510983541,255.4064323946975,270.89993884411274,150.01890546814326
labeled-data,230906112640-0,img115785.png,284.39999394627466,216.64820968203912,300.51296293917756,229.7127791357442,304.8678194237459,246.26123377710397,304.8678194237459,265.8580879576616,293.1097069154114,282.40654259902135,270.4644531956559,289.8097986227875,250.43211336664152,284.1484851928487,232.57720177991123,269.3419731453163,227.78685964688603,247.13220507401763,233.44817307682493,230.14826478420105,246.9482281789868,216.64820968203912,263.49668282034656,214.03529579129813,482.98144964259166,310.2776241002588,271.77091014102643,377.34241396261154,97.14116510983541,255.4064323946975,270.89993884411274,150.01890546814326
labeled-data,230906112640-0,img124960.png,283.52902264936097,236.68054951105358,289.6258217277567,240.5999203471651,293.5451925638682,247.13220507401763,294.85164950923877,257.1483749885249,294.4161638607819,265.8580879576616,286.5774221885589,270.64843009068676,277.43222357096533,269.7774587937731,270.02896754719904,263.6806597153774,,,259.57731198423505,245.3902624801903,266.5450823595444,236.24506386259674,274.3838240317674,234.5031212687694,488.2072774240737,311.14859539717247,280.48062311016315,378.2133852595252,101.06053594594692,258.89031758235217,277.43222357096533,146.97050592894539
labeled-data,230906112640-0,img124961.png,283.52902264936097,236.68054951105358,289.6258217277567,240.5999203471651,293.5451925638682,247.13220507401763,294.85164950923877,257.1483749885249,294.4161638607819,265.8580879576616,286.5774221885589,270.64843009068676,277.43222357096533,269.7774587937731,270.02896754719904,263.6806597153774,,,259.57731198423505,245.3902624801903,266.5450823595444,236.24506386259674,274.3838240317674,234.5031212687694,488.2072774240737,311.14859539717247,280.48062311016315,378.2133852595252,101.06053594594692,258.89031758235217,277.43222357096533,146.97050592894539
labeled-data,230906112640-0,img124962.png,283.52902264936097,236.68054951105358,289.6258217277567,240.5999203471651,293.5451925638682,247.13220507401763,294.85164950923877,257.1483749885249,294.4161638607819,265.8580879576616,286.5774221885589,270.64843009068676,277.43222357096533,269.7774587937731,270.02896754719904,263.6806597153774,,,259.57731198423505,245.3902624801903,266.5450823595444,236.24506386259674,274.3838240317674,234.5031212687694,488.2072774240737,311.14859539717247,280.48062311016315,378.2133852595252,101.06053594594692,258.89031758235217,277.43222357096533,146.97050592894539
labeled-data,230906112640-0,img124963.png,283.52902264936097,236.68054951105358,289.6258217277567,240.5999203471651,293.5451925638682,247.13220507401763,294.85164950923877,257.1483749885249,294.4161638607819,265.8580879576616,286.5774221885589,270.64843009068676,277.43222357096533,269.7774587937731,270.02896754719904,263.6806597153774,,,259.57731198423505,245.3902624801903,266.5450823595444,236.24506386259674,274.3838240317674,234.5031212687694,488.2072774240737,311.14859539717247,280.48062311016315,378.2133852595252,101.06053594594692,258.89031758235217,277.43222357096533,146.97050592894539
labeled-data,230906112640-0,img124964.png,283.52902264936097,236.68054951105358,289.6258217277567,240.5999203471651,293.5451925638682,247.13220507401763,294.85164950923877,257.1483749885249,294.4161638607819,265.8580879576616,286.5774221885589,270.64843009068676,277.43222357096533,269.7774587937731,270.02896754719904,263.6806597153774,,,259.57731198423505,245.3902624801903,266.5450823595444,236.24506386259674,274.3838240317674,234.5031212687694,488.2072774240737,311.14859539717247,280.48062311016315,378.2133852595252,101.06053594594692,258.89031758235217,277.43222357096533,146.97050592894539
labeled-data,230906112640-0,img126145.png,282.22256570399054,234.5031212687694,291.80324997004084,238.42249210488092,294.4161638607819,244.5192911832766,295.2871351576956,255.84191804315435,293.1097069154114,267.16454490303204,284.39999394627466,271.95488703605724,273.94833838331067,274.1323152783415,269.15799625028546,267.6000305514889,,,260.0127976326919,243.21283423790612,264.36765411726026,236.24506386259674,273.077367086397,231.45472172957156,490.38470566635783,316.80990882711137,285.27096524318836,376.9069283141547,105.41539243051528,257.1483749885249,275.69028097713795,149.14793417122956
labeled-data,230906112640-0,img126146.png,282.22256570399054,234.5031212687694,291.80324997004084,238.42249210488092,294.4161638607819,244.5192911832766,295.2871351576956,255.84191804315435,293.1097069154114,267.16454490303204,284.39999394627466,271.95488703605724,273.94833838331067,274.1323152783415,269.15799625028546,267.6000305514889,,,260.0127976326919,243.21283423790612,264.36765411726026,236.24506386259674,273.077367086397,231.45472172957156,490.38470566635783,316.80990882711137,285.27096524318836,376.9069283141547,105.41539243051528,257.1483749885249,275.69028097713795,149.14793417122956
labeled-data,230906112640-0,img126147.png,282.22256570399054,234.5031212687694,291.80324997004084,238.42249210488092,294.4161638607819,244.5192911832766,295.2871351576956,255.84191804315435,293.1097069154114,267.16454490303204,284.39999394627466,271.95488703605724,273.94833838331067,274.1323152783415,269.15799625028546,267.6000305514889,,,260.0127976326919,243.21283423790612,264.36765411726026,236.24506386259674,273.077367086397,231.45472172957156,490.38470566635783,316.80990882711137,285.27096524318836,376.9069283141547,105.41539243051528,257.1483749885249,275.69028097713795,149.14793417122956
labeled-data,230906112640-0,img126148.png,282.22256570399054,234.5031212687694,291.80324997004084,238.42249210488092,294.4161638607819,244.5192911832766,295.2871351576956,255.84191804315435,293.1097069154114,267.16454490303204,284.39999394627466,271.95488703605724,273.94833838331067,274.1323152783415,269.15799625028546,267.6000305514889,,,260.0127976326919,243.21283423790612,264.36765411726026,236.24506386259674,273.077367086397,231.45472172957156,490.38470566635783,316.80990882711137,285.27096524318836,376.9069283141547,105.41539243051528,257.1483749885249,275.69028097713795,149.14793417122956
labeled-data,230906112640-0,img126149.png,282.22256570399054,234.5031212687694,291.80324997004084,238.42249210488092,294.4161638607819,244.5192911832766,295.2871351576956,255.84191804315435,293.1097069154114,267.16454490303204,284.39999394627466,271.95488703605724,273.94833838331067,274.1323152783415,269.15799625028546,267.6000305514889,,,260.0127976326919,243.21283423790612,264.36765411726026,236.24506386259674,273.077367086397,231.45472172957156,490.38470566635783,316.80990882711137,285.27096524318836,376.9069283141547,105.41539243051528,257.1483749885249,275.69028097713795,149.14793417122956
labeled-data,230906112640-0,img129402.png,300.0774772907207,190.51907077462897,318.8033601743647,203.58364022833405,329.6905013857855,230.14826478420105,326.20661619813086,262.8096884184637,305.7387907206596,291.9872268650717,265.23862541417395,298.9549972403811,229.09331659225657,289.8097986227875,209.0609767632421,267.16454490303204,206.0125772240443,236.68054951105358,216.0287471385515,210.11592495518659,235.19011567065226,190.51907077462897,,,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img129403.png,300.0774772907207,190.51907077462897,318.8033601743647,203.58364022833405,329.6905013857855,230.14826478420105,326.20661619813086,262.8096884184637,305.7387907206596,291.9872268650717,265.23862541417395,298.9549972403811,229.09331659225657,289.8097986227875,209.0609767632421,267.16454490303204,206.0125772240443,236.68054951105358,216.0287471385515,210.11592495518659,235.19011567065226,190.51907077462897,,,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img129404.png,300.0774772907207,190.51907077462897,318.8033601743647,203.58364022833405,329.6905013857855,230.14826478420105,326.20661619813086,262.8096884184637,305.7387907206596,291.9872268650717,265.23862541417395,298.9549972403811,229.09331659225657,289.8097986227875,209.0609767632421,267.16454490303204,206.0125772240443,236.68054951105358,216.0287471385515,210.11592495518659,235.19011567065226,190.51907077462897,,,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img129405.png,300.0774772907207,190.51907077462897,318.8033601743647,203.58364022833405,329.6905013857855,230.14826478420105,326.20661619813086,262.8096884184637,305.7387907206596,291.9872268650717,265.23862541417395,298.9549972403811,229.09331659225657,289.8097986227875,209.0609767632421,267.16454490303204,206.0125772240443,236.68054951105358,216.0287471385515,210.11592495518659,235.19011567065226,190.51907077462897,,,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img129406.png,300.0774772907207,190.51907077462897,318.8033601743647,203.58364022833405,329.6905013857855,230.14826478420105,326.20661619813086,262.8096884184637,305.7387907206596,291.9872268650717,265.23862541417395,298.9549972403811,229.09331659225657,289.8097986227875,209.0609767632421,267.16454490303204,206.0125772240443,236.68054951105358,216.0287471385515,210.11592495518659,235.19011567065226,190.51907077462897,,,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img130586.png,293.9806782123251,208.8094680098161,308.3517046114006,224.48695135426215,315.31947498671,248.43866201938815,312.70656109596894,274.1323152783414,298.7710203453503,290.2452842712444,271.77091014102643,291.55174121661486,246.07725688207316,282.84202824747814,233.44817307682487,267.6000305514889,231.70623048299754,242.77734858944928,243.46434299133213,214.9062670882118,260.0127976326919,205.32558282216138,278.73868051633576,204.89009717370456,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img130587.png,293.9806782123251,208.8094680098161,308.3517046114006,224.48695135426215,315.31947498671,248.43866201938815,312.70656109596894,274.1323152783414,298.7710203453503,290.2452842712444,271.77091014102643,291.55174121661486,246.07725688207316,282.84202824747814,233.44817307682487,267.6000305514889,231.70623048299754,242.77734858944928,243.46434299133213,214.9062670882118,260.0127976326919,205.32558282216138,278.73868051633576,204.89009717370456,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
labeled-data,230906112640-0,img130588.png,293.9806782123251,208.8094680098161,308.3517046114006,224.48695135426215,315.31947498671,248.43866201938815,312.70656109596894,274.1323152783414,298.7710203453503,290.2452842712444,271.77091014102643,291.55174121661486,246.07725688207316,282.84202824747814,233.44817307682487,267.6000305514889,231.70623048299754,242.77734858944928,243.46434299133213,214.9062670882118,260.0127976326919,205.32558282216138,278.73868051633576,204.89009717370456,490.8201913148147,310.7131097487156,267.8515393049149,371.2456148842158,101.06053594594692,250.18060461321548,267.4160536564581,143.48662074129072
