scorer,,,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa,Parsa
labeled-data,231213095450-0,img191570.png,343.1013284848185,238.85837503438012,348.946150306881,243.4727080517979,352.9452389219765,250.240396477344,352.0223723184929,258.85381810985723,349.2537725080422,263.46815112727506,342.1784618813349,265.3138843342422,330.4888182372098,263.46815112727506,322.7982632081802,257.9309515063737,319.10679679424595,249.31752987386045,321.5677744035354,242.24221924715317,327.7202184267592,237.93550843089656,333.87266244998284,237.32026402857417,536.6608074548423,327.1404707703424,328.97018836022335,400.54836200206114,179.64779497667834,269.84650688217164,337.92237021775,151.31961908851844
labeled-data,231213095450-0,img201049.png,347.1004170999139,228.0915979937386,354.48334992778234,237.01264182741298,360.32817174984496,248.3946632703769,358.1748163417167,260.69955131682434,353.86810552546,268.69772854701523,341.56321747901256,273.0044393632718,326.79735182327556,271.4663283574659,315.41533038031173,262.8529067249527,309.8781307594103,248.3946632703769,312.646730569861,237.93550843089656,320.95253000121306,228.39922019489975,332.6421736453382,228.0915979937386,538.0931565520465,328.93090714184774,327.8959265373201,399.832187453459,183.228667719689,270.5626814307738,341.86133023506176,151.31961908851844
labeled-data,231213095450-0,img201050.png,347.1004170999139,228.0915979937386,354.48334992778234,237.01264182741298,360.32817174984496,248.3946632703769,358.1748163417167,260.69955131682434,353.86810552546,268.69772854701523,341.56321747901256,273.0044393632718,326.79735182327556,271.4663283574659,315.41533038031173,262.8529067249527,309.8781307594103,248.3946632703769,312.646730569861,237.93550843089656,320.95253000121306,228.39922019489975,332.6421736453382,228.0915979937386,538.0931565520465,328.93090714184774,327.8959265373201,399.832187453459,183.228667719689,270.5626814307738,341.86133023506176,151.31961908851844
labeled-data,231213095450-0,img201051.png,347.1004170999139,228.0915979937386,354.48334992778234,237.01264182741298,360.32817174984496,248.3946632703769,358.1748163417167,260.69955131682434,353.86810552546,268.69772854701523,341.56321747901256,273.0044393632718,326.79735182327556,271.4663283574659,315.41533038031173,262.8529067249527,309.8781307594103,248.3946632703769,312.646730569861,237.93550843089656,320.95253000121306,228.39922019489975,332.6421736453382,228.0915979937386,538.0931565520465,328.93090714184774,327.8959265373201,399.832187453459,183.228667719689,270.5626814307738,341.86133023506176,151.31961908851844
labeled-data,231213095450-0,img201052.png,347.1004170999139,228.0915979937386,354.48334992778234,237.01264182741298,360.32817174984496,248.3946632703769,358.1748163417167,260.69955131682434,353.86810552546,268.69772854701523,341.56321747901256,273.0044393632718,326.79735182327556,271.4663283574659,315.41533038031173,262.8529067249527,309.8781307594103,248.3946632703769,312.646730569861,237.93550843089656,320.95253000121306,228.39922019489975,332.6421736453382,228.0915979937386,538.0931565520465,328.93090714184774,327.8959265373201,399.832187453459,183.228667719689,270.5626814307738,341.86133023506176,151.31961908851844
labeled-data,231213095450-0,img201053.png,347.1004170999139,228.0915979937386,354.48334992778234,237.01264182741298,360.32817174984496,248.3946632703769,358.1748163417167,260.69955131682434,353.86810552546,268.69772854701523,341.56321747901256,273.0044393632718,326.79735182327556,271.4663283574659,315.41533038031173,262.8529067249527,309.8781307594103,248.3946632703769,312.646730569861,237.93550843089656,320.95253000121306,228.39922019489975,332.6421736453382,228.0915979937386,538.0931565520465,328.93090714184774,327.8959265373201,399.832187453459,183.228667719689,270.5626814307738,341.86133023506176,151.31961908851844
labeled-data,231213095450-0,img210058.png,350.7918835138481,221.93915397051484,358.1748163417167,233.01355321231756,364.32726036494034,246.2413078622486,364.9425047672628,264.0833955295974,356.0214609335883,276.0806613748837,,,,,309.26288635708795,265.9291287365645,303.41806453502545,246.85655226457095,309.26288635708795,233.01355321231756,320.6449078000519,222.55439837283723,332.94979584649934,218.24768755658062,542.3902038436593,329.6470816904499,330.0444501831265,400.9064492763622,180.36396952528048,265.9075468648599,340.0708938635564,149.17109544271204
labeled-data,231213095450-0,img210059.png,350.7918835138481,221.93915397051484,358.1748163417167,233.01355321231756,364.32726036494034,246.2413078622486,364.9425047672628,264.0833955295974,356.0214609335883,276.0806613748837,,,,,309.26288635708795,265.9291287365645,303.41806453502545,246.85655226457095,309.26288635708795,233.01355321231756,320.6449078000519,222.55439837283723,332.94979584649934,218.24768755658062,542.3902038436593,329.6470816904499,330.0444501831265,400.9064492763622,180.36396952528048,265.9075468648599,340.0708938635564,149.17109544271204
labeled-data,231213095450-0,img210060.png,350.7918835138481,221.93915397051484,358.1748163417167,233.01355321231756,364.32726036494034,246.2413078622486,364.9425047672628,264.0833955295974,356.0214609335883,276.0806613748837,,,,,309.26288635708795,265.9291287365645,303.41806453502545,246.85655226457095,309.26288635708795,233.01355321231756,320.6449078000519,222.55439837283723,332.94979584649934,218.24768755658062,542.3902038436593,329.6470816904499,330.0444501831265,400.9064492763622,180.36396952528048,265.9075468648599,340.0708938635564,149.17109544271204
labeled-data,231213095450-0,img210061.png,350.7918835138481,221.93915397051484,358.1748163417167,233.01355321231756,364.32726036494034,246.2413078622486,364.9425047672628,264.0833955295974,356.0214609335883,276.0806613748837,,,,,309.26288635708795,265.9291287365645,303.41806453502545,246.85655226457095,309.26288635708795,233.01355321231756,320.6449078000519,222.55439837283723,332.94979584649934,218.24768755658062,542.3902038436593,329.6470816904499,330.0444501831265,400.9064492763622,180.36396952528048,265.9075468648599,340.0708938635564,149.17109544271204
labeled-data,231213095450-0,img210062.png,350.7918835138481,221.93915397051484,358.1748163417167,233.01355321231756,364.32726036494034,246.2413078622486,364.9425047672628,264.0833955295974,356.0214609335883,276.0806613748837,,,,,309.26288635708795,265.9291287365645,303.41806453502545,246.85655226457095,309.26288635708795,233.01355321231756,320.6449078000519,222.55439837283723,332.94979584649934,218.24768755658062,542.3902038436593,329.6470816904499,330.0444501831265,400.9064492763622,180.36396952528048,265.9075468648599,340.0708938635564,149.17109544271204
labeled-data,231213095450-0,img214326.png,345.8699282952691,229.9373312007057,354.48334992778234,237.93550843089656,358.790060744039,247.47179666689334,356.63670533591073,259.4690625121796,350.48426131268695,269.31297294933756,,,,,316.6458191849564,261.31479571914673,312.33910836869984,249.31752987386045,315.10770817915056,237.62788622973537,322.7982632081802,230.86019780418926,333.87266244998284,228.0915979937386,538.8093311006486,328.93090714184774,329.3282756345244,401.62262382496436,181.79631862248476,267.3398959620642,340.0708938635564,150.96153181421738
labeled-data,231213095450-0,img214327.png,345.8699282952691,229.9373312007057,354.48334992778234,237.93550843089656,358.790060744039,247.47179666689334,356.63670533591073,259.4690625121796,350.48426131268695,269.31297294933756,,,,,316.6458191849564,261.31479571914673,312.33910836869984,249.31752987386045,315.10770817915056,237.62788622973537,322.7982632081802,230.86019780418926,333.87266244998284,228.0915979937386,538.8093311006486,328.93090714184774,329.3282756345244,401.62262382496436,181.79631862248476,267.3398959620642,340.0708938635564,150.96153181421738
labeled-data,231213095450-0,img214328.png,345.8699282952691,229.9373312007057,354.48334992778234,237.93550843089656,358.790060744039,247.47179666689334,356.63670533591073,259.4690625121796,350.48426131268695,269.31297294933756,,,,,316.6458191849564,261.31479571914673,312.33910836869984,249.31752987386045,315.10770817915056,237.62788622973537,322.7982632081802,230.86019780418926,333.87266244998284,228.0915979937386,538.8093311006486,328.93090714184774,329.3282756345244,401.62262382496436,181.79631862248476,267.3398959620642,340.0708938635564,150.96153181421738
labeled-data,231213095450-0,img214329.png,345.8699282952691,229.9373312007057,354.48334992778234,237.93550843089656,358.790060744039,247.47179666689334,356.63670533591073,259.4690625121796,350.48426131268695,269.31297294933756,,,,,316.6458191849564,261.31479571914673,312.33910836869984,249.31752987386045,315.10770817915056,237.62788622973537,322.7982632081802,230.86019780418926,333.87266244998284,228.0915979937386,538.8093311006486,328.93090714184774,329.3282756345244,401.62262382496436,181.79631862248476,267.3398959620642,340.0708938635564,150.96153181421738
labeled-data,231213095450-0,img214330.png,345.8699282952691,229.9373312007057,354.48334992778234,237.93550843089656,358.790060744039,247.47179666689334,356.63670533591073,259.4690625121796,350.48426131268695,269.31297294933756,,,,,316.6458191849564,261.31479571914673,312.33910836869984,249.31752987386045,315.10770817915056,237.62788622973537,322.7982632081802,230.86019780418926,333.87266244998284,228.0915979937386,538.8093311006486,328.93090714184774,329.3282756345244,401.62262382496436,181.79631862248476,267.3398959620642,340.0708938635564,150.96153181421738
labeled-data,231213095450-0,img219067.png,348.946150306881,221.63153176935367,356.32908313474957,231.47544220651162,366.17299357190745,247.16417446573215,363.40439376145684,263.16052892611384,353.56048332429884,277.6187723806896,,,,,309.5705085582491,265.3138843342422,304.6485533396701,248.0870410692157,306.49428654663734,236.7050196262518,313.26197497218334,223.1696427751596,331.4116848406934,216.40195434961348,541.6740292950572,328.21473259324557,332.551061103234,402.6968856478676,177.49927133087195,263.40093594475246,338.9966320406532,150.96153181421738
labeled-data,231213095450-0,img219068.png,348.946150306881,221.63153176935367,356.32908313474957,231.47544220651162,366.17299357190745,247.16417446573215,363.40439376145684,263.16052892611384,353.56048332429884,277.6187723806896,,,,,309.5705085582491,265.3138843342422,304.6485533396701,248.0870410692157,306.49428654663734,236.7050196262518,313.26197497218334,223.1696427751596,331.4116848406934,216.40195434961348,541.6740292950572,328.21473259324557,332.551061103234,402.6968856478676,177.49927133087195,263.40093594475246,338.9966320406532,150.96153181421738
labeled-data,231213095450-0,img219069.png,348.946150306881,221.63153176935367,356.32908313474957,231.47544220651162,366.17299357190745,247.16417446573215,363.40439376145684,263.16052892611384,353.56048332429884,277.6187723806896,,,,,309.5705085582491,265.3138843342422,304.6485533396701,248.0870410692157,306.49428654663734,236.7050196262518,313.26197497218334,223.1696427751596,331.4116848406934,216.40195434961348,541.6740292950572,328.21473259324557,332.551061103234,402.6968856478676,177.49927133087195,263.40093594475246,338.9966320406532,150.96153181421738
labeled-data,231213095450-0,img219070.png,348.946150306881,221.63153176935367,356.32908313474957,231.47544220651162,366.17299357190745,247.16417446573215,363.40439376145684,263.16052892611384,353.56048332429884,277.6187723806896,,,,,309.5705085582491,265.3138843342422,304.6485533396701,248.0870410692157,306.49428654663734,236.7050196262518,313.26197497218334,223.1696427751596,331.4116848406934,216.40195434961348,541.6740292950572,328.21473259324557,332.551061103234,402.6968856478676,177.49927133087195,263.40093594475246,338.9966320406532,150.96153181421738
labeled-data,231213095450-0,img219071.png,348.946150306881,221.63153176935367,356.32908313474957,231.47544220651162,366.17299357190745,247.16417446573215,363.40439376145684,263.16052892611384,353.56048332429884,277.6187723806896,,,,,309.5705085582491,265.3138843342422,304.6485533396701,248.0870410692157,306.49428654663734,236.7050196262518,313.26197497218334,223.1696427751596,331.4116848406934,216.40195434961348,541.6740292950572,328.21473259324557,332.551061103234,402.6968856478676,177.49927133087195,263.40093594475246,338.9966320406532,150.96153181421738
labeled-data,231214111705-0,img000000.png,368.89004116269587,250.6856427310724,403.33891740492606,292.51642102520907,413.79661197846025,351.2640581882981,396.57217385734515,400.784317786504,358.1247673369989,436.15593178522255,283.6905883136086,445.6908886022684,238.78401749784425,421.6997069335724,211.10188480319496,387.2508306913421,203.71998275128848,334.34719931934575,216.02315283779927,289.1330492514186,250.4720290800295,251.30080123539796,305.83629446932804,233.4612046099573,509.2830204896376,422.52404853468744,306.6070405521813,476.5265300311807,155.93345020394074,334.1866559632632,307.60708650582,218.51467399237947
labeled-data,231214111705-0,img000001.png,368.89004116269587,250.6856427310724,403.33891740492606,292.51642102520907,413.79661197846025,351.2640581882981,396.57217385734515,400.784317786504,358.1247673369989,436.15593178522255,283.6905883136086,445.6908886022684,238.78401749784425,421.6997069335724,211.10188480319496,387.2508306913421,203.71998275128848,334.34719931934575,216.02315283779927,289.1330492514186,250.4720290800295,251.30080123539796,305.83629446932804,233.4612046099573,509.2830204896376,422.52404853468744,306.6070405521813,476.5265300311807,155.93345020394074,334.1866559632632,307.60708650582,218.51467399237947
labeled-data,231214111705-0,img000002.png,368.89004116269587,250.6856427310724,403.33891740492606,292.51642102520907,413.79661197846025,351.2640581882981,396.57217385734515,400.784317786504,358.1247673369989,436.15593178522255,283.6905883136086,445.6908886022684,238.78401749784425,421.6997069335724,211.10188480319496,387.2508306913421,203.71998275128848,334.34719931934575,216.02315283779927,289.1330492514186,250.4720290800295,251.30080123539796,305.83629446932804,233.4612046099573,509.2830204896376,422.52404853468744,306.6070405521813,476.5265300311807,155.93345020394074,334.1866559632632,307.60708650582,218.51467399237947
labeled-data,231214111705-0,img000003.png,368.89004116269587,250.6856427310724,403.33891740492606,292.51642102520907,413.79661197846025,351.2640581882981,396.57217385734515,400.784317786504,358.1247673369989,436.15593178522255,283.6905883136086,445.6908886022684,238.78401749784425,421.6997069335724,211.10188480319496,387.2508306913421,203.71998275128848,334.34719931934575,216.02315283779927,289.1330492514186,250.4720290800295,251.30080123539796,305.83629446932804,233.4612046099573,509.2830204896376,422.52404853468744,306.6070405521813,476.5265300311807,155.93345020394074,334.1866559632632,307.60708650582,218.51467399237947
labeled-data,231214111705-0,img000004.png,368.89004116269587,250.6856427310724,403.33891740492606,292.51642102520907,413.79661197846025,351.2640581882981,396.57217385734515,400.784317786504,358.1247673369989,436.15593178522255,283.6905883136086,445.6908886022684,238.78401749784425,421.6997069335724,211.10188480319496,387.2508306913421,203.71998275128848,334.34719931934575,216.02315283779927,289.1330492514186,250.4720290800295,251.30080123539796,305.83629446932804,233.4612046099573,509.2830204896376,422.52404853468744,306.6070405521813,476.5265300311807,155.93345020394074,334.1866559632632,307.60708650582,218.51467399237947
labeled-data,231214111705-0,img013191.png,362.4308768672777,242.38100292267762,402.7237589006005,277.44503766923333,419.6406177695529,328.1956142760904,415.3345082392741,386.9432514391794,383.03868676218326,434.3104562722459,298.1468131652588,458.30163794094193,241.2446515151464,436.77109028954806,209.5639885423811,392.47967797810924,199.10629396884693,336.50025408448516,213.87009807265989,284.5193604689771,251.3947668365178,247.6098502094447,307.0666114779791,231.92330834914344,516.6166908163218,423.5240944883262,267.60524836026946,477.19322733360656,161.6003772745604,334.5200046144762,309.94052706431046,215.1811874802503
labeled-data,231214111705-0,img013192.png,362.4308768672777,242.38100292267762,402.7237589006005,277.44503766923333,419.6406177695529,328.1956142760904,415.3345082392741,386.9432514391794,383.03868676218326,434.3104562722459,298.1468131652588,458.30163794094193,241.2446515151464,436.77109028954806,209.5639885423811,392.47967797810924,199.10629396884693,336.50025408448516,213.87009807265989,284.5193604689771,251.3947668365178,247.6098502094447,307.0666114779791,231.92330834914344,516.6166908163218,423.5240944883262,267.60524836026946,477.19322733360656,161.6003772745604,334.5200046144762,309.94052706431046,215.1811874802503
labeled-data,231214111705-0,img013193.png,362.4308768672777,242.38100292267762,402.7237589006005,277.44503766923333,419.6406177695529,328.1956142760904,415.3345082392741,386.9432514391794,383.03868676218326,434.3104562722459,298.1468131652588,458.30163794094193,241.2446515151464,436.77109028954806,209.5639885423811,392.47967797810924,199.10629396884693,336.50025408448516,213.87009807265989,284.5193604689771,251.3947668365178,247.6098502094447,307.0666114779791,231.92330834914344,516.6166908163218,423.5240944883262,267.60524836026946,477.19322733360656,161.6003772745604,334.5200046144762,309.94052706431046,215.1811874802503
labeled-data,231214111705-0,img013194.png,362.4308768672777,242.38100292267762,402.7237589006005,277.44503766923333,419.6406177695529,328.1956142760904,415.3345082392741,386.9432514391794,383.03868676218326,434.3104562722459,298.1468131652588,458.30163794094193,241.2446515151464,436.77109028954806,209.5639885423811,392.47967797810924,199.10629396884693,336.50025408448516,213.87009807265989,284.5193604689771,251.3947668365178,247.6098502094447,307.0666114779791,231.92330834914344,516.6166908163218,423.5240944883262,267.60524836026946,477.19322733360656,161.6003772745604,334.5200046144762,309.94052706431046,215.1811874802503
labeled-data,231214111705-0,img013195.png,362.4308768672777,242.38100292267762,402.7237589006005,277.44503766923333,419.6406177695529,328.1956142760904,415.3345082392741,386.9432514391794,383.03868676218326,434.3104562722459,298.1468131652588,458.30163794094193,241.2446515151464,436.77109028954806,209.5639885423811,392.47967797810924,199.10629396884693,336.50025408448516,213.87009807265989,284.5193604689771,251.3947668365178,247.6098502094447,307.0666114779791,231.92330834914344,516.6166908163218,423.5240944883262,267.60524836026946,477.19322733360656,161.6003772745604,334.5200046144762,309.94052706431046,215.1811874802503
labeled-data,231214111705-0,img021379.png,,,393.18880208355466,264.2191298262342,415.6420874914369,325.7349802587882,405.1843929179027,384.4826174218772,365.81424864106816,432.4649807592693,293.84070363498,453.07279065417487,239.70675525433253,432.4649807592693,205.25787901210234,391.24936096945817,191.72439191694048,339.88362585827565,206.4881960207534,278.3677754257217,,,,,501.61600151174036,416.85712146406775,295.27318641094195,474.19308947269025,157.93354211121826,332.85326135841154,305.9403432497554,218.1813253411666
labeled-data,231214111705-0,img021380.png,,,393.18880208355466,264.2191298262342,415.6420874914369,325.7349802587882,405.1843929179027,384.4826174218772,365.81424864106816,432.4649807592693,293.84070363498,453.07279065417487,239.70675525433253,432.4649807592693,205.25787901210234,391.24936096945817,191.72439191694048,339.88362585827565,206.4881960207534,278.3677754257217,,,,,501.61600151174036,416.85712146406775,295.27318641094195,474.19308947269025,157.93354211121826,332.85326135841154,305.9403432497554,218.1813253411666
labeled-data,231214111705-0,img021381.png,,,393.18880208355466,264.2191298262342,415.6420874914369,325.7349802587882,405.1843929179027,384.4826174218772,365.81424864106816,432.4649807592693,293.84070363498,453.07279065417487,239.70675525433253,432.4649807592693,205.25787901210234,391.24936096945817,191.72439191694048,339.88362585827565,206.4881960207534,278.3677754257217,,,,,501.61600151174036,416.85712146406775,295.27318641094195,474.19308947269025,157.93354211121826,332.85326135841154,305.9403432497554,218.1813253411666
labeled-data,231214111705-0,img021382.png,,,393.18880208355466,264.2191298262342,415.6420874914369,325.7349802587882,405.1843929179027,384.4826174218772,365.81424864106816,432.4649807592693,293.84070363498,453.07279065417487,239.70675525433253,432.4649807592693,205.25787901210234,391.24936096945817,191.72439191694048,339.88362585827565,206.4881960207534,278.3677754257217,,,,,501.61600151174036,416.85712146406775,295.27318641094195,474.19308947269025,157.93354211121826,332.85326135841154,305.9403432497554,218.1813253411666
labeled-data,231214111705-0,img021383.png,,,393.18880208355466,264.2191298262342,415.6420874914369,325.7349802587882,405.1843929179027,384.4826174218772,365.81424864106816,432.4649807592693,293.84070363498,453.07279065417487,239.70675525433253,432.4649807592693,205.25787901210234,391.24936096945817,191.72439191694048,339.88362585827565,206.4881960207534,278.3677754257217,,,,,501.61600151174036,416.85712146406775,295.27318641094195,474.19308947269025,157.93354211121826,332.85326135841154,305.9403432497554,218.1813253411666
labeled-data,231214111705-0,img032296.png,393.49638133571744,254.99175226135117,426.7149405692966,298.6680060684645,435.3271596298541,357.41564323155353,417.79514225657624,403.2449518038062,374.11888844946293,444.15299234145454,310.7575625039324,454.30310766282594,251.70234608868054,428.4664504811533,220.63684162024083,387.8659891956677,212.02462255968328,340.1912051104384,221.55957937672912,294.0543172860229,256.0084556189594,252.22353899188624,323.06073259044314,230.0778328361668,509.61636914085045,420.190607976197,300.60676483034865,475.19313542632904,157.26684480879243,332.18656405598574,321.2743812055498,217.51462803874074
labeled-data,231214111705-0,img032297.png,393.49638133571744,254.99175226135117,426.7149405692966,298.6680060684645,435.3271596298541,357.41564323155353,417.79514225657624,403.2449518038062,374.11888844946293,444.15299234145454,310.7575625039324,454.30310766282594,251.70234608868054,428.4664504811533,220.63684162024083,387.8659891956677,212.02462255968328,340.1912051104384,221.55957937672912,294.0543172860229,256.0084556189594,252.22353899188624,323.06073259044314,230.0778328361668,509.61636914085045,420.190607976197,300.60676483034865,475.19313542632904,157.26684480879243,332.18656405598574,321.2743812055498,217.51462803874074
labeled-data,231214111705-0,img032298.png,393.49638133571744,254.99175226135117,426.7149405692966,298.6680060684645,435.3271596298541,357.41564323155353,417.79514225657624,403.2449518038062,374.11888844946293,444.15299234145454,310.7575625039324,454.30310766282594,251.70234608868054,428.4664504811533,220.63684162024083,387.8659891956677,212.02462255968328,340.1912051104384,221.55957937672912,294.0543172860229,256.0084556189594,252.22353899188624,323.06073259044314,230.0778328361668,509.61636914085045,420.190607976197,300.60676483034865,475.19313542632904,157.26684480879243,332.18656405598574,321.2743812055498,217.51462803874074
labeled-data,231214111705-0,img032299.png,393.49638133571744,254.99175226135117,426.7149405692966,298.6680060684645,435.3271596298541,357.41564323155353,417.79514225657624,403.2449518038062,374.11888844946293,444.15299234145454,310.7575625039324,454.30310766282594,251.70234608868054,428.4664504811533,220.63684162024083,387.8659891956677,212.02462255968328,340.1912051104384,221.55957937672912,294.0543172860229,256.0084556189594,252.22353899188624,323.06073259044314,230.0778328361668,509.61636914085045,420.190607976197,300.60676483034865,475.19313542632904,157.26684480879243,332.18656405598574,321.2743812055498,217.51462803874074
labeled-data,231214111705-0,img032300.png,393.49638133571744,254.99175226135117,426.7149405692966,298.6680060684645,435.3271596298541,357.41564323155353,417.79514225657624,403.2449518038062,374.11888844946293,444.15299234145454,310.7575625039324,454.30310766282594,251.70234608868054,428.4664504811533,220.63684162024083,387.8659891956677,212.02462255968328,340.1912051104384,221.55957937672912,294.0543172860229,256.0084556189594,252.22353899188624,323.06073259044314,230.0778328361668,509.61636914085045,420.190607976197,300.60676483034865,475.19313542632904,157.26684480879243,332.18656405598574,321.2743812055498,217.51462803874074
labeled-data,231214111705-0,img038209.png,357.2020295805106,237.45973488807329,398.110070118159,280.8284094430238,408.5677646916932,330.6562482933926,394.41911909220573,392.47967797810924,357.8171880848361,432.772560011432,275.38594850521383,446.3060471065939,221.86715862889187,415.54812189031696,197.5683977080331,376.793136117808,193.87744668207986,326.35013876311376,207.4109337772417,278.3677754257216,,,,,510.94976374570217,423.19074583711324,297.93997562064527,473.5263921702644,154.93340425030198,334.85335326568907,310.6072243667363,218.1813253411666
labeled-data,231214111705-0,img038210.png,357.2020295805106,237.45973488807329,398.110070118159,280.8284094430238,408.5677646916932,330.6562482933926,394.41911909220573,392.47967797810924,357.8171880848361,432.772560011432,275.38594850521383,446.3060471065939,221.86715862889187,415.54812189031696,197.5683977080331,376.793136117808,193.87744668207986,326.35013876311376,207.4109337772417,278.3677754257216,,,,,510.94976374570217,423.19074583711324,297.93997562064527,473.5263921702644,154.93340425030198,334.85335326568907,310.6072243667363,218.1813253411666
labeled-data,231214111705-0,img038211.png,357.2020295805106,237.45973488807329,398.110070118159,280.8284094430238,408.5677646916932,330.6562482933926,394.41911909220573,392.47967797810924,357.8171880848361,432.772560011432,275.38594850521383,446.3060471065939,221.86715862889187,415.54812189031696,197.5683977080331,376.793136117808,193.87744668207986,326.35013876311376,207.4109337772417,278.3677754257216,,,,,510.94976374570217,423.19074583711324,297.93997562064527,473.5263921702644,154.93340425030198,334.85335326568907,310.6072243667363,218.1813253411666
labeled-data,231214111705-0,img038212.png,357.2020295805106,237.45973488807329,398.110070118159,280.8284094430238,408.5677646916932,330.6562482933926,394.41911909220573,392.47967797810924,357.8171880848361,432.772560011432,275.38594850521383,446.3060471065939,221.86715862889187,415.54812189031696,197.5683977080331,376.793136117808,193.87744668207986,326.35013876311376,207.4109337772417,278.3677754257216,,,,,510.94976374570217,423.19074583711324,297.93997562064527,473.5263921702644,154.93340425030198,334.85335326568907,310.6072243667363,218.1813253411666
labeled-data,231214111705-0,img038213.png,357.2020295805106,237.45973488807329,398.110070118159,280.8284094430238,408.5677646916932,330.6562482933926,394.41911909220573,392.47967797810924,357.8171880848361,432.772560011432,275.38594850521383,446.3060471065939,221.86715862889187,415.54812189031696,197.5683977080331,376.793136117808,193.87744668207986,326.35013876311376,207.4109337772417,278.3677754257216,,,,,510.94976374570217,423.19074583711324,297.93997562064527,473.5263921702644,154.93340425030198,334.85335326568907,310.6072243667363,218.1813253411666
labeled-data,231214111705-0,img045032.png,350.7428652850924,245.7643746964681,385.4993207794854,285.13451897330265,394.7266983443685,331.2714067977181,380.88563199704384,384.1750381697144,339.9775914593955,420.7769691770841,271.6949974792606,428.4664504811533,230.47937768944945,406.3207443254339,208.02609228156726,365.10512453562274,203.71998275128848,319.58339521553285,216.02315283779927,280.21325093869825,250.4720290800295,246.07195394863083,300.607447182561,233.4612046099573,511.9498096993409,420.8573052786228,295.6065350621548,476.19318137996777,152.59996369181152,330.51982079992115,310.2738757155234,215.51453613146322
labeled-data,231214111705-0,img045033.png,350.7428652850924,245.7643746964681,385.4993207794854,285.13451897330265,394.7266983443685,331.2714067977181,380.88563199704384,384.1750381697144,339.9775914593955,420.7769691770841,271.6949974792606,428.4664504811533,230.47937768944945,406.3207443254339,208.02609228156726,365.10512453562274,203.71998275128848,319.58339521553285,216.02315283779927,280.21325093869825,250.4720290800295,246.07195394863083,300.607447182561,233.4612046099573,511.9498096993409,420.8573052786228,295.6065350621548,476.19318137996777,152.59996369181152,330.51982079992115,310.2738757155234,215.51453613146322
labeled-data,231214111705-0,img045034.png,350.7428652850924,245.7643746964681,385.4993207794854,285.13451897330265,394.7266983443685,331.2714067977181,380.88563199704384,384.1750381697144,339.9775914593955,420.7769691770841,271.6949974792606,428.4664504811533,230.47937768944945,406.3207443254339,208.02609228156726,365.10512453562274,203.71998275128848,319.58339521553285,216.02315283779927,280.21325093869825,250.4720290800295,246.07195394863083,300.607447182561,233.4612046099573,511.9498096993409,420.8573052786228,295.6065350621548,476.19318137996777,152.59996369181152,330.51982079992115,310.2738757155234,215.51453613146322
labeled-data,231214111705-0,img045035.png,350.7428652850924,245.7643746964681,385.4993207794854,285.13451897330265,394.7266983443685,331.2714067977181,380.88563199704384,384.1750381697144,339.9775914593955,420.7769691770841,271.6949974792606,428.4664504811533,230.47937768944945,406.3207443254339,208.02609228156726,365.10512453562274,203.71998275128848,319.58339521553285,216.02315283779927,280.21325093869825,250.4720290800295,246.07195394863083,300.607447182561,233.4612046099573,511.9498096993409,420.8573052786228,295.6065350621548,476.19318137996777,152.59996369181152,330.51982079992115,310.2738757155234,215.51453613146322
labeled-data,231214111705-0,img045036.png,350.7428652850924,245.7643746964681,385.4993207794854,285.13451897330265,394.7266983443685,331.2714067977181,380.88563199704384,384.1750381697144,339.9775914593955,420.7769691770841,271.6949974792606,428.4664504811533,230.47937768944945,406.3207443254339,208.02609228156726,365.10512453562274,203.71998275128848,319.58339521553285,216.02315283779927,280.21325093869825,250.4720290800295,246.07195394863083,300.607447182561,233.4612046099573,511.9498096993409,420.8573052786228,295.6065350621548,476.19318137996777,152.59996369181152,330.51982079992115,310.2738757155234,215.51453613146322
labeled-data,231214111705-0,img055949.png,,,377.5022602232534,249.45532572242132,402.4161796484378,310.6635969028125,391.03574731841525,380.48408714376126,351.358023789418,428.1588712289905,278.7693202790043,449.0742603760589,226.7884266634962,430.00434674196714,193.87744668207986,389.7114647086443,183.72733136070846,329.7335105369042,,,,,,,510.94976374570217,424.52414044196496,296.6065810157936,476.8598786823936,152.2666150405986,326.852985636579,303.9402513424779,216.18123343388902
labeled-data,231214111705-0,img055950.png,,,377.5022602232534,249.45532572242132,402.4161796484378,310.6635969028125,391.03574731841525,380.48408714376126,351.358023789418,428.1588712289905,278.7693202790043,449.0742603760589,226.7884266634962,430.00434674196714,193.87744668207986,389.7114647086443,183.72733136070846,329.7335105369042,,,,,,,510.94976374570217,424.52414044196496,296.6065810157936,476.8598786823936,152.2666150405986,326.852985636579,303.9402513424779,216.18123343388902
labeled-data,231214111705-0,img055951.png,,,377.5022602232534,249.45532572242132,402.4161796484378,310.6635969028125,391.03574731841525,380.48408714376126,351.358023789418,428.1588712289905,278.7693202790043,449.0742603760589,226.7884266634962,430.00434674196714,193.87744668207986,389.7114647086443,183.72733136070846,329.7335105369042,,,,,,,510.94976374570217,424.52414044196496,296.6065810157936,476.8598786823936,152.2666150405986,326.852985636579,303.9402513424779,216.18123343388902
